timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume
1735765800000,94750.01000000,94801.89000000,94687.87000000,94772.73000000,77.72744000,1735766099999,7364412.48988860,4465,47.52171000,4503187.69293380,0
1735766100000,94772.72000000,94824.32000000,94766.49000000,94780.14000000,19.84015000,1735766399999,1880694.52458480,5464,5.47956000,519401.22364820,0
1735766400000,94780.15000000,95151.15000000,94780.14000000,95065.69000000,154.16268000,1735766699999,14646245.31509970,16408,115.56451000,10977643.26586650,0
1735766700000,95065.69000000,95065.69000000,94936.49000000,94955.98000000,28.22752000,1735766999999,2681073.33787380,4536,11.94288000,1134119.63953230,0
1735767000000,94955.99000000,95000.00000000,94780.14000000,94833.36000000,35.71985000,1735767299999,3389524.16731580,8215,15.47008000,1467774.23194740,0
1735767300000,94833.36000000,94833.36000000,94734.57000000,94772.73000000,28.10509000,1735767599999,2663650.53652930,5704,7.23566000,685665.67672350,0
1735767600000,94772.73000000,94922.57000000,94772.72000000,94788.80000000,45.91701000,1735767899999,4354632.29537250,6644,18.56088000,1760035.55334540,0
1735767900000,94789.18000000,94873.91000000,94789.18000000,94845.85000000,33.09134000,1735768199999,3138179.64727230,6843,15.03051000,1425335.17195350,0
1735768200000,94845.86000000,94961.88000000,94844.00000000,94922.34000000,49.20107000,1735768499999,4669191.40196450,6505,30.28269000,2873719.13062430,0
1735768500000,94922.34000000,94984.85000000,94874.50000000,94978.48000000,53.55075000,1735768799999,5082900.79164250,6580,22.03422000,2091456.18251690,0
1735768800000,94978.48000000,94997.32000000,94856.62000000,94856.63000000,24.14982000,1735769099999,2292950.94749920,4601,7.52816000,714666.25055710,0
1735769100000,94856.63000000,94884.17000000,94685.81000000,94734.54000000,58.60335000,1735769399999,5553193.34150230,6973,17.78211000,1684973.84458580,0
1735769400000,94734.54000000,94848.02000000,94731.47000000,94836.01000000,45.72687000,1735769699999,4335560.48778040,4477,28.50459000,2702414.61334770,0
1735769700000,94836.01000000,94859.42000000,94766.08000000,94767.02000000,29.02528000,1735769999999,2751971.27228840,4380,10.18635000,965830.98044200,0
1735770000000,94767.02000000,94828.65000000,94767.01000000,94816.05000000,27.87686000,1735770299999,2642914.62074870,2980,11.81049000,1119620.93333490,0
1735770300000,94816.05000000,94824.82000000,94720.43000000,94735.50000000,30.88767000,1735770599999,2926855.69324020,3158,12.20285000,1156141.01435160,0
1735770600000,94735.49000000,94805.37000000,94735.49000000,94790.59000000,26.15648000,1735770899999,2479304.37996670,3146,13.59942000,1288985.97967830,0
1735770900000,94790.60000000,94850.00000000,94790.59000000,94833.41000000,47.22859000,1735771199999,4478511.37567190,4214,20.52874000,1946502.48842100,0
1735771200000,94833.40000000,94970.34000000,94830.50000000,94955.21000000,30.52800000,1735771499999,2896456.43981840,3539,15.09939000,1432560.53950010,0
1735771500000,94955.20000000,94955.21000000,94897.81000000,94897.82000000,11.22922000,1735771799999,1065790.14594730,2081,4.21003000,399572.29093030,0
1735771800000,94897.82000000,94897.82000000,94830.36000000,94893.06000000,22.40026000,1735772099999,2124933.37621710,3392,9.25878000,878208.61321680,0
1735772100000,94893.07000000,94908.98000000,94767.77000000,94802.98000000,55.96162000,1735772399999,5307911.02788840,6553,35.82358000,3397857.54713860,0
1735772400000,94802.99000000,94829.92000000,94666.30000000,94807.99000000,61.47648000,1735772699999,5823659.40039680,12208,25.37725000,2404269.87669900,0
1735772700000,94807.99000000,94952.29000000,94795.49000000,94888.01000000,35.13480000,1735772999999,3333545.31580680,5565,16.56323000,1571661.65701790,0
1735773000000,94888.01000000,94924.25000000,94826.71000000,94853.31000000,31.39134000,1735773299999,2978750.98161170,5321,13.56418000,1287160.89066190,0
1735773300000,94853.31000000,94853.31000000,94681.81000000,94700.01000000,28.53586000,1735773599999,2703887.05740660,6382,7.20986000,683039.89992530,0
1735773600000,94700.01000000,94720.10000000,94642.39000000,94642.40000000,57.30061000,1735773899999,5425448.17776140,4607,31.95761000,3025908.59530820,0
1735773900000,94642.39000000,94674.20000000,94600.00000000,94637.69000000,29.68262000,1735774199999,2809252.72368880,4840,8.62716000,816490.94711170,0
1735774200000,94637.69000000,94691.11000000,94613.47000000,94691.11000000,30.41808000,1735774499999,2879050.00578110,4550,17.21288000,1629144.05412690,0
1735774500000,94691.11000000,94691.11000000,94542.00000000,94623.99000000,39.95100000,1735774799999,3779940.27489020,6950,20.14709000,1906048.40707320,0
1735774800000,94623.99000000,94757.29000000,94623.99000000,94732.01000000,18.70048000,1735775099999,1770928.61756250,3758,10.04054000,950823.39127780,0
1735775100000,94732.01000000,94756.61000000,94642.93000000,94642.94000000,27.21850000,1735775399999,2578091.38028440,4590,8.89524000,842714.52661770,0
1735775400000,94642.93000000,94644.57000000,94592.26000000,94601.27000000,48.44934000,1735775699999,4583546.34606300,4591,27.42395000,2594280.39571580,0
1735775700000,94601.28000000,94665.22000000,94591.21000000,94591.79000000,28.64873000,1735775999999,2710846.78399560,4697,13.44111000,1271744.86503580,0
1735776000000,94591.78000000,94627.53000000,94469.79000000,94472.98000000,76.57087000,1735776299999,7238560.28610220,8189,15.24963000,1442053.60230800,0
1735776300000,94472.98000000,94586.60000000,94462.88000000,94564.01000000,40.16235000,1735776599999,3796577.32832800,7535,24.25540000,2292651.70035630,0
1735776600000,94564.01000000,94564.01000000,94466.16000000,94530.31000000,29.78798000,1735776899999,2815384.35832770,5629,12.21480000,1154455.53489440,0
1735776900000,94530.30000000,94590.90000000,94392.00000000,94468.08000000,49.12009000,1735777199999,4640959.46776610,10067,20.54422000,1941007.74998790,0
1735777200000,94468.08000000,94852.07000000,94428.00000000,94852.07000000,87.53976000,1735777499999,8280730.79415970,14471,50.12657000,4741647.91350920,0
1735777500000,94852.07000000,95200.00000000,94852.07000000,94928.71000000,216.39594000,1735777799999,20555942.26576240,28733,118.22755000,11231019.59033460,0
1735777800000,94928.71000000,95140.01000000,94724.00000000,95045.46000000,142.09637000,1735778099999,13494945.50850380,26421,69.17169000,6567185.63201910,0
1735778100000,95045.46000000,95166.67000000,94906.07000000,95111.52000000,149.54103000,1735778399999,14214327.63289840,19277,54.30518000,5161232.18588420,0
1735778400000,95111.54000000,95150.99000000,94977.27000000,95105.00000000,92.34687000,1735778699999,8780619.33619390,13986,44.80552000,4259929.60847730,0
1735778700000,95105.00000000,95372.00000000,94984.66000000,95320.20000000,171.23286000,1735778999999,16311372.56733360,19516,116.28156000,11076300.51135170,0
1735779000000,95320.20000000,95381.70000000,95239.22000000,95266.70000000,77.59907000,1735779299999,7395450.16494920,13050,32.48688000,3095925.92461940,0
1735779300000,95266.69000000,95300.58000000,95060.00000000,95128.59000000,49.37254000,1735779599999,4698311.40028200,11968,22.35735000,2127053.13379150,0
1735779600000,95128.59000000,95419.81000000,95116.01000000,95254.76000000,343.06146000,1735779899999,32689515.21761270,17682,208.99645000,19916253.01228550,0
1735779900000,95254.77000000,95516.00000000,95248.00000000,95392.01000000,149.65948000,1735780199999,14279568.22656400,16810,103.01760000,9827717.71849310,0
1735780200000,95392.01000000,95392.01000000,95262.14000000,95337.00000000,62.78553000,1735780499999,5985730.44236400,10938,34.24380000,3264445.31267170,0
1735780500000,95337.00000000,95418.41000000,95209.92000000,95238.64000000,85.22410000,1735780799999,8125583.99917460,14516,57.41381000,5474818.99529030,0
1735780800000,95238.64000000,95277.25000000,95020.00000000,95067.99000000,66.15071000,1735781099999,6293506.33695330,11983,23.88594000,2273126.51515650,0
1735781100000,95067.98000000,95166.67000000,95064.85000000,95081.09000000,42.23355000,1735781399999,4016993.78033370,5063,18.52041000,1761419.62271910,0
1735781400000,95081.08000000,95081.09000000,94699.69000000,94776.01000000,226.13384000,1735781699999,21443520.72977650,15179,106.34158000,10081945.52584110,0
1735781700000,94776.00000000,95015.16000000,94738.84000000,95015.15000000,65.57404000,1735781999999,6222313.31063610,10969,44.28885000,4202883.15631650,0
1735782000000,95015.15000000,95048.82000000,94968.05000000,94996.50000000,33.16988000,1735782299999,3151217.19260030,4939,19.18152000,1822224.91625900,0
1735782300000,94996.50000000,95001.36000000,94854.05000000,94903.90000000,28.52412000,1735782599999,2707412.36438710,5439,15.63373000,1483738.08241640,0
1735782600000,94903.90000000,94990.56000000,94896.00000000,94942.25000000,18.73637000,1735782899999,1778752.24122370,6041,10.80022000,1025295.48633350,0
1735782900000,94942.25000000,94957.42000000,94855.54000000,94862.72000000,22.11309000,1735783199999,2098406.76443450,3893,10.18120000,966170.60826510,0
1735783200000,94862.73000000,94882.16000000,94803.03000000,94871.99000000,27.42577000,1735783499999,2601453.84575370,6369,10.83052000,1027282.03877470,0
1735783500000,94872.00000000,95037.68000000,94860.98000000,95033.88000000,43.80352000,1735783799999,4160838.26465180,8927,29.27207000,2780580.31649450,0
1735783800000,95033.88000000,95124.10000000,95020.52000000,95020.53000000,20.00625000,1735784099999,1901813.55956240,5213,13.09936000,1245234.16038730,0
1735784100000,95020.53000000,95020.53000000,94840.00000000,94912.07000000,18.16579000,1735784399999,1724304.71260750,5417,9.26289000,879063.16608770,0
1735784400000,94912.07000000,95043.85000000,94912.06000000,94988.72000000,27.13010000,1735784699999,2577275.85330240,6599,14.63109000,1389889.51526340,0
1735784700000,94988.71000000,95136.37000000,94985.60000000,95026.52000000,100.92444000,1735784999999,9594053.43051540,6664,22.67836000,2155476.09796630,0
1735785000000,95026.51000000,95026.51000000,94829.00000000,94924.22000000,27.97722000,1735785299999,2655387.59801330,6637,12.52828000,1189028.59372930,0
1735785300000,94924.22000000,95124.00000000,94912.93000000,95074.76000000,51.57095000,1735785599999,4899792.72052070,7732,39.01537000,3706744.86853330,0
1735785600000,95074.77000000,95112.34000000,95027.00000000,95027.01000000,33.53336000,1735785899999,3188193.77279490,4538,7.48953000,711996.24625230,0
1735785900000,95027.00000000,95152.00000000,95027.00000000,95072.00000000,49.78553000,1735786199999,4734434.58968460,5274,26.40874000,2511107.52110830,0
1735786200000,95071.14000000,95152.00000000,95071.13000000,95147.40000000,18.15673000,1735786499999,1727248.49015110,3386,8.09836000,770344.58488210,0
1735786500000,95147.40000000,95234.37000000,95130.07000000,95234.36000000,37.17034000,1735786799999,3537361.19229530,5040,28.22022000,2685629.32368970,0
1735786800000,95234.37000000,95299.24000000,95104.00000000,95136.66000000,64.28702000,1735787099999,6119015.32641200,8866,30.76301000,2927423.87432260,0
1735787100000,95136.67000000,95136.67000000,94999.98000000,94999.99000000,28.84088000,1735787399999,2741201.75274920,5022,7.82135000,743365.52462840,0
1735787400000,94999.98000000,95016.50000000,94960.36000000,95005.10000000,14.53591000,1735787699999,1380831.17223460,3080,7.13888000,678129.08636810,0
1735787700000,95005.10000000,95124.75000000,95005.09000000,95064.29000000,48.21660000,1735787999999,4583788.77253020,5375,32.81604000,3119717.39061390,0
1735788000000,95064.29000000,95151.00000000,95064.28000000,95097.81000000,11.62820000,1735788299999,1105953.24763260,3514,6.72104000,639209.24097450,0
1735788300000,95097.81000000,95123.97000000,95075.76000000,95075.77000000,11.32308000,1735788599999,1076725.15237080,2407,6.39860000,608436.34939270,0
1735788600000,95075.77000000,95093.83000000,94967.46000000,94967.47000000,21.22827000,1735788899999,2017505.43384770,3706,7.92477000,753258.12094160,0
1735788900000,94967.46000000,95010.78000000,94952.00000000,94952.00000000,13.95705000,1735789199999,1325628.03082650,2225,8.19893000,778707.16176740,0
1735789200000,94952.01000000,95002.48000000,94922.26000000,94922.26000000,16.37142000,1735789499999,1554832.24397970,3487,8.14583000,773626.62737980,0
1735789500000,94922.26000000,94964.00000000,94913.75000000,94936.25000000,29.63414000,1735789799999,2813673.00404610,4534,10.24432000,972535.34024570,0
1735789800000,94936.24000000,95009.53000000,94927.07000000,95009.53000000,16.41366000,1735790099999,1558864.55027610,3612,9.59271000,911023.93932690,0
1735790100000,95009.52000000,95017.46000000,95000.01000000,95010.33000000,13.84963000,1735790399999,1315850.05602840,1733,6.07825000,577489.91327390,0
1735790400000,95010.34000000,95193.16000000,95010.33000000,95018.12000000,66.47232000,1735790699999,6321082.00609330,8744,31.94852000,3037899.20703750,0
1735790700000,95018.12000000,95185.18000000,94984.84000000,95163.45000000,37.33515000,1735790999999,3550066.20552070,4763,19.79846000,1882776.63776830,0
1735791000000,95163.45000000,95273.45000000,95140.00000000,95157.15000000,65.35590000,1735791299999,6222326.89593590,6329,25.37021000,2415517.91277840,0
1735791300000,95157.15000000,95206.78000000,95099.98000000,95113.26000000,22.90655000,1735791599999,2179510.91071490,3309,10.09486000,960587.47932230,0
1735791600000,95113.25000000,95136.37000000,95045.83000000,95123.57000000,24.34183000,1735791899999,2314957.27111220,3443,9.31212000,885685.20059570,0
1735791900000,95123.57000000,95186.00000000,95123.57000000,95173.88000000,17.83547000,1735792199999,1697245.51486980,2588,11.46899000,1091336.61853070,0
1735792200000,95173.87000000,95375.82000000,95173.87000000,95312.78000000,34.44872000,1735792499999,3282909.92036940,7200,23.65004000,2253837.41246120,0
1735792500000,95312.78000000,95768.79000000,95312.78000000,95732.00000000,271.13263000,1735792799999,25917244.65772120,22894,196.78591000,18810376.23960180,0
1735792800000,95732.00000000,95970.00000000,95705.38000000,95812.79000000,168.12164000,1735793099999,16117886.99683550,18587,85.94639000,8237964.71617150,0
1735793100000,95812.79000000,96000.00000000,95812.78000000,95917.65000000,110.74826000,1735793399999,10625194.94548490,13869,67.56074000,6482217.62826240,0
1735793400000,95917.65000000,95993.11000000,95726.52000000,95788.66000000,72.90411000,1735793699999,6987203.70114720,13012,35.42448000,3394992.22386260,0
1735793700000,95788.66000000,95800.90000000,95670.69000000,95708.07000000,34.01661000,1735793999999,3256685.38524180,5861,11.28723000,1080440.27820860,0
1735794000000,95708.07000000,95729.01000000,95520.00000000,95524.74000000,48.65812000,1735794299999,4651937.19696940,10063,19.50983000,1864991.54246740,0
1735794300000,95524.75000000,95529.03000000,95446.90000000,95483.11000000,80.58055000,1735794599999,7694244.47008230,10781,34.50530000,3294406.39173170,0
1735794600000,95483.11000000,95555.25000000,95464.09000000,95470.01000000,35.50622000,1735794899999,3390647.60669370,6496,15.54940000,1485002.71934050,0
1735794900000,95470.01000000,95600.00000000,95395.21000000,95588.50000000,71.81887000,1735795199999,6859316.07860170,9545,53.18916000,5080000.76412310,0
1735795200000,95588.50000000,95688.99000000,95564.17000000,95617.08000000,121.18771000,1735795499999,11584830.66338860,7927,89.28570000,8534529.35549030,0
1735795500000,95617.07000000,95800.00000000,95617.07000000,95760.99000000,156.40798000,1735795799999,14972994.30508870,6470,93.02162000,8902848.29630820,0
1735795800000,95760.98000000,95760.99000000,95686.04000000,95702.00000000,21.46428000,1735796099999,2054590.19547070,4355,11.75107000,1124806.10660350,0
1735796100000,95702.01000000,95755.93000000,95702.00000000,95742.43000000,28.18074000,1735796399999,2697970.29847650,3581,8.93156000,854982.26675150,0
1735796400000,95742.43000000,95772.73000000,95716.00000000,95772.72000000,15.87879000,1735796699999,1520252.92998080,2812,8.01561000,767419.41771550,0
1735796700000,95772.73000000,95775.37000000,95664.00000000,95695.99000000,21.94243000,1735796999999,2100469.39803510,4882,7.52310000,720051.57871220,0
1735797000000,95695.99000000,95700.88000000,95508.11000000,95644.36000000,72.41484000,1735797299999,6920492.65483040,6495,16.57412000,1584511.92458180,0
1735797300000,95644.36000000,95656.04000000,95548.70000000,95596.48000000,28.07668000,1735797599999,2683779.79421120,5816,9.56760000,914535.93828600,0
1735797600000,95596.48000000,95677.08000000,95547.63000000,95668.01000000,39.30247000,1735797899999,3757576.20766390,7856,24.54114000,2346412.14365820,0
1735797900000,95668.02000000,95697.01000000,95500.00000000,95513.24000000,30.22069000,1735798199999,2888784.93177990,4793,17.89553000,1710563.15224460,0
1735798200000,95513.24000000,95557.46000000,95477.00000000,95531.25000000,20.30376000,1735798499999,1939302.55234700,4905,11.89284000,1135880.17255690,0
1735798500000,95531.25000000,95531.26000000,95422.43000000,95444.99000000,26.43854000,1735798799999,2523607.81735090,5472,15.24655000,1455161.09368670,0
1735798800000,95444.99000000,95486.27000000,95380.04000000,95459.83000000,57.06819000,1735799099999,5446026.41534510,5431,29.11539000,2778536.45227170,0
1735799100000,95459.83000000,95515.95000000,95459.82000000,95460.00000000,18.19341000,1735799399999,1737331.83820830,4265,8.27749000,790412.37285190,0
1735799400000,95460.00000000,95498.21000000,95384.57000000,95487.15000000,208.29346000,1735799699999,19876808.71031870,6852,136.10250000,12987478.26525240,0
1735799700000,95487.15000000,95593.92000000,95467.46000000,95561.25000000,26.41229000,1735799999999,2523211.55543270,6048,19.37257000,1850719.93621530,0
1735800000000,95561.26000000,95581.75000000,95518.56000000,95530.30000000,16.57310000,1735800299999,1583573.79693990,2705,5.07247000,484670.13898420,0
1735800300000,95530.31000000,95560.61000000,95469.07000000,95469.07000000,19.83345000,1735800599999,1894505.08520680,3328,8.71400000,832313.74702520,0
1735800600000,95469.07000000,95543.79000000,95469.07000000,95506.34000000,31.73089000,1735800899999,3030545.93468890,3334,15.03871000,1436209.20434210,0
1735800900000,95506.34000000,95594.15000000,95506.33000000,95574.99000000,23.09747000,1735801199999,2207174.33378320,4257,7.70220000,735968.14988790,0
1735801200000,95575.00000000,95640.82000000,95527.85000000,95530.30000000,26.51594000,1735801499999,2534433.23883160,5341,14.26682000,1363681.23278040,0
1735801500000,95530.30000000,95678.19000000,95505.35000000,95678.19000000,26.55430000,1735801799999,2538776.22696660,6507,18.30326000,1749874.15039330,0
1735801800000,95678.19000000,95749.58000000,95659.44000000,95699.98000000,27.67014000,1735802099999,2647922.23567680,4719,18.68495000,1788095.95136670,0
1735802100000,95699.98000000,95759.98000000,95657.91000000,95728.10000000,43.86542000,1735802399999,4199170.68650480,4522,18.42627000,1763914.58846420,0
1735802400000,95728.10000000,95836.00000000,95718.52000000,95836.00000000,35.66017000,1735802699999,3415322.35262950,3510,25.81549000,2472449.41784750,0
1735802700000,95836.00000000,95836.00000000,95773.30000000,95773.30000000,49.99643000,1735802999999,4789697.77178330,3399,25.72491000,2464318.56808430,0
1735803000000,95773.30000000,95833.34000000,95736.48000000,95825.28000000,24.90746000,1735803299999,2386059.91494370,3346,9.98251000,956141.10773050,0
1735803300000,95825.28000000,95880.00000000,95800.06000000,95865.11000000,37.07212000,1735803599999,3553164.91217880,3371,22.94260000,2198850.53090210,0
1735803600000,95865.11000000,95876.00000000,95820.00000000,95840.00000000,22.17661000,1735803899999,2125734.32739750,3640,9.09524000,871760.38619310,0
1735803900000,95839.99000000,95840.00000000,95757.62000000,95799.49000000,28.59184000,1735804199999,2738764.82175960,5014,12.42792000,1190376.03027490,0
1735804200000,95799.49000000,95828.96000000,95692.46000000,95745.00000000,53.81603000,1735804499999,5152843.31719850,5067,21.48636000,2057023.11853330,0
1735804500000,95745.00000000,95850.49000000,95744.99000000,95822.00000000,75.80127000,1735804799999,7262824.76827230,5028,52.27345000,5008211.76046650,0
1735804800000,95822.01000000,95893.94000000,95822.01000000,95893.94000000,53.66689000,1735805099999,5144437.77747010,5352,40.13242000,3847032.52799870,0
1735805100000,95893.94000000,95934.97000000,95834.50000000,95890.86000000,57.36044000,1735805399999,5499283.56653840,4934,22.09473000,2118080.18937790,0
1735805400000,95890.86000000,96050.03000000,95875.17000000,95963.58000000,111.46982000,1735805699999,10699814.58317780,9961,83.05311000,7972463.82240310,0
1735805700000,95963.58000000,95982.87000000,95829.21000000,95845.60000000,97.42343000,1735805999999,9340836.96772490,8460,69.75380000,6687514.82650930,0
1735806000000,95845.60000000,95845.60000000,95693.56000000,95693.56000000,64.39363000,1735806299999,6167692.82265150,5833,17.27930000,1654831.91896390,0
1735806300000,95693.55000000,95749.38000000,95650.78000000,95721.42000000,31.38595000,1735806599999,3003750.34779000,7375,11.54587000,1104939.94529750,0
1735806600000,95721.43000000,95795.50000000,95640.05000000,95783.93000000,34.85375000,1735806899999,3336082.21561670,6813,20.41614000,1954113.72642750,0
1735806900000,95783.93000000,95791.67000000,95752.00000000,95784.29000000,16.75703000,1735807199999,1604902.36057060,3379,6.51689000,624137.54010600,0
1735807200000,95784.28000000,95944.32000000,95784.28000000,95944.31000000,53.87475000,1735807499999,5167048.13817170,7083,26.65963000,2556395.76932370,0
1735807500000,95944.31000000,96036.98000000,95924.24000000,96015.16000000,31.68622000,1735807799999,3040848.78455370,5368,20.72864000,1989244.02753100,0
1735807800000,96015.16000000,96150.00000000,95967.79000000,96150.00000000,91.72371000,1735808099999,8810206.72968640,9704,56.20556000,5399499.65358080,0
1735808100000,96149.99000000,96211.54000000,96090.15000000,96150.00000000,200.16601000,1735808399999,19249094.22708520,10546,74.35035000,7149344.64571040,0
1735808400000,96150.00000000,96197.50000000,96036.86000000,96197.49000000,138.77210000,1735808699999,13338540.54946330,9124,28.83074000,2770989.39487610,0
1735808700000,96197.50000000,96241.60000000,96125.19000000,96137.71000000,47.02432000,1735808999999,4522530.56147960,7921,27.17476000,2613539.41724520,0
1735809000000,96137.72000000,96226.53000000,96137.71000000,96199.96000000,42.52257000,1735809299999,4090026.29825840,4450,20.91185000,2011207.34681040,0
1735809300000,96199.95000000,96435.67000000,96199.95000000,96379.49000000,120.59727000,1735809599999,11616025.05281520,14471,76.98031000,7413991.55571880,0
1735809600000,96379.48000000,96432.51000000,96302.00000000,96413.61000000,43.75467000,1735809899999,4217077.71813460,7814,25.98332000,2504453.18344080,0
1735809900000,96413.17000000,96430.27000000,96335.82000000,96393.50000000,73.80940000,1735810199999,7113729.14774150,6158,35.05275000,3378223.18043200,0
1735810200000,96393.51000000,96489.58000000,96342.00000000,96484.57000000,40.03532000,1735810499999,3859921.69527870,8593,25.51778000,2460205.92241890,0
1735810500000,96484.56000000,96490.47000000,96382.00000000,96410.23000000,40.66415000,1735810799999,3922144.62419150,6963,14.13646000,1363479.66674470,0
1735810800000,96410.22000000,96410.23000000,96350.00000000,96350.00000000,34.82619000,1735811099999,3356734.25621270,5144,10.29035000,991836.19110580,0
1735811100000,96350.00000000,96374.18000000,96287.87000000,96345.25000000,93.65855000,1735811399999,9021023.87257250,8244,33.48626000,3225136.45050140,0
1735811400000,96345.26000000,96564.76000000,96345.26000000,96532.70000000,84.41415000,1735811699999,8144629.88879610,9805,56.73935000,5474444.61004270,0
1735811700000,96532.70000000,96799.86000000,96522.73000000,96755.51000000,215.94659000,1735811999999,20874842.65543670,19471,113.71537000,10992060.92449510,0
1735812000000,96755.51000000,96808.37000000,96640.25000000,96654.59000000,135.23183000,1735812299999,13079115.53142120,15929,43.20927000,4179002.74714550,0
1735812300000,96654.33000000,96700.00000000,96578.03000000,96627.36000000,79.62259000,1735812599999,7695481.46983580,8246,49.64100000,4798477.39571690,0
1735812600000,96627.35000000,96690.00000000,96563.77000000,96606.14000000,85.04989000,1735812899999,8220540.67416540,6562,48.31205000,4670329.03945800,0
1735812900000,96606.14000000,96695.00000000,96603.43000000,96695.00000000,104.57358000,1735813199999,10108352.83388730,6502,55.27936000,5344096.25912350,0
1735813200000,96695.00000000,96747.00000000,96657.00000000,96686.73000000,79.97973000,1735813499999,7734920.41656900,5205,41.89419000,4051279.27971310,0
1735813500000,96686.72000000,96778.85000000,96677.04000000,96697.95000000,56.91774000,1735813799999,5504690.18035680,5529,26.29570000,2543030.76734650,0
1735813800000,96697.95000000,96743.08000000,96600.00000000,96742.02000000,38.70097000,1735814099999,3741593.73329370,7060,20.21139000,1954134.43801990,0
1735814100000,96742.02000000,96764.02000000,96610.70000000,96689.83000000,49.57579000,1735814399999,4792998.93639330,6909,21.93861000,2120992.97880640,0
1735814400000,96689.83000000,96689.84000000,96590.36000000,96610.39000000,49.23803000,1735814699999,4758354.29269400,4566,18.41940000,1780120.53478160,0
1735814700000,96610.39000000,96684.95000000,96567.73000000,96604.17000000,51.78462000,1735814999999,5003582.89542460,7405,17.77387000,1717361.66949180,0
1735815000000,96604.18000000,96614.99000000,96538.77000000,96594.69000000,37.02133000,1735815299999,3575616.78932350,5425,14.20719000,1372140.75387480,0
1735815300000,96594.70000000,96722.23000000,96594.69000000,96708.00000000,59.05076000,1735815599999,5709188.74558620,5354,36.75087000,3553105.00378790,0
1735815600000,96708.00000000,96727.65000000,96646.60000000,96692.34000000,50.53061000,1735815899999,4885778.83935290,4200,18.88578000,1826142.52477130,0
1735815900000,96692.34000000,96876.38000000,96666.94000000,96833.61000000,57.00836000,1735816199999,5517945.43899410,8594,32.65281000,3160363.00890920,0
1735816200000,96833.60000000,96853.59000000,96719.01000000,96759.98000000,48.99899000,1735816499999,4743302.69090120,5296,26.45058000,2560641.55322240,0
1735816500000,96759.99000000,96760.00000000,96655.41000000,96702.01000000,47.96613000,1735816799999,4638655.06348120,5210,20.20234000,1953576.95073170,0
1735816800000,96702.01000000,96702.01000000,96477.19000000,96490.84000000,94.12482000,1735817099999,9090865.83051930,8102,38.02040000,3672316.13408110,0
1735817100000,96490.83000000,96634.61000000,96469.46000000,96556.16000000,65.68325000,1735817399999,6340774.33656860,6173,34.52665000,3332766.91643450,0
1735817400000,96556.16000000,96629.29000000,96550.69000000,96586.01000000,38.35944000,1735817699999,3705012.41389270,6070,18.03352000,1741722.63789200,0
